Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,REI,1376 E Woodmen Rd,,Colorado Springs,CO,80920,,877-455-3833,E,,Public,24 hours daily,,,,,,1,1,,eVgo Network,https://www.evgo.com/,GPS,38.93425,-104.79972,2023-09-27,228072,2023-09-27 23:55:53 UTC,,,,2018-03-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ideal Market Capitol Hill,900 E 11th Ave,,Denver,CO,80218,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,39.7332915,-104.9758502,2023-09-27,228387,2023-09-27 23:56:21 UTC,,,,2020-10-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Jax Outdoor Gear,1200 N College Ave,,Fort Collins,CO,80524,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.601744,-105.07431,2023-09-27,228450,2023-09-27 23:56:26 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Fort Collins Museum of Discovery,408 Mason Ct,,Fort Collins,CO,80524,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.592923,-105.078397,2023-09-27,228456,2023-09-27 23:56:32 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Arapahoe Crossings,6564 S Parker Road,,Aurora,CO,80016,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,39.597351,-104.802731,2023-09-27,228457,2023-09-27 23:56:32 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Highlands Ranch Shopping Center,9579 S University Blvd,,Highlands Ranch,CO,80126,,877-455-3833,E,,Public,24 hours daily,,,,,,1,1,,eVgo Network,https://www.evgo.com/,GPS,39.541254,-104.939405,2023-09-27,228458,2023-09-27 23:56:32 UTC,,,,2018-03-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Jax Outdoor Gear Lafayette,900 S US Highway 287,,Lafayette,CO,80026,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,39.98997,-105.097786,2023-09-27,228460,2023-09-27 23:56:32 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Jax Outdoor Gear - Loveland,950 E Eisenhower Blvd,,Loveland,CO,80537,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.405817,-105.063215,2023-09-27,228461,2023-09-27 23:56:32 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Greeley Commons,4711 29th St,,Greeley,CO,80634,,877-455-3833,E,,Public,24 hours daily,,,,,,1,,,eVgo Network,https://www.evgo.com/,GPS,40.390631,-104.757285,2023-09-27,228607,2023-09-27 23:56:43 UTC,,,,2018-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,King Soopers Denver #123,10406 Martin Luther King Blvd,,Denver,CO,80238,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,39.7590284,-104.8663368,2023-09-27,228632,2023-09-27 23:56:46 UTC,,,,2022-04-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Monaco Square,942 S Monaco Pkwy,,Denver,CO,80224,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,39.698655,-104.912086,2023-09-27,228672,2023-09-27 23:56:55 UTC,,,,2020-04-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ralston Square Shopping Center,12350 W 64th Ave,,Arvada,CO,80004,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,39.812373,-105.136323,2023-09-27,228679,2023-09-27 23:56:56 UTC,,,,2022-08-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Albertsons Denver #2714,6220 E 14th Ave,,Denver,CO,80220,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,39.738231,-104.91535,2023-09-27,228686,2023-09-27 23:56:58 UTC,,,,2021-12-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Whole Foods Tamarac,7400 E Hampden Ave,,Denver,CO,80231,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,39.651556,-104.902229,2023-09-27,228712,2023-09-27 23:57:03 UTC,,,,2022-09-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,REI,5375 S Wadsworth Blvd,,Littleton,CO,80123,,877-455-3833,E,,Public,24 hours daily,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,39.620364,-105.091668,2023-09-27,228748,2023-09-27 23:57:07 UTC,,,,2018-03-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Orchard Town Center,14697 Delaware St,,Westminster,CO,80023,,877-455-3833,E,,Public,24 hours daily,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,39.963186,-104.989953,2023-09-27,228749,2023-09-27 23:57:07 UTC,,,,2020-04-10,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Orchard Town Center,14697 Delaware St,,Westminster,CO,80023,,877-455-3833,E,,Public,24 hours daily,,,,,,8,,,eVgo Network,https://www.evgo.com/,GPS,39.963421,-104.989641,2023-09-27,228750,2023-09-27 23:57:08 UTC,,,,2020-04-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,King Soopers Aurora #52,15109 E Colfax Ave,,Aurora,CO,80011,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,39.7403036,-104.812581,2023-09-27,228755,2023-09-27 23:57:08 UTC,,,,2022-07-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Buckley Square,17000 E IIiff Ave,,Aurora,CO,80013,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,39.672772,-104.790706,2023-09-27,228759,2023-09-27 23:57:08 UTC,,,,2021-07-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Lloyd King Center,6350 Sheridan Blvd,,Arvada,CO,80003,,877-455-3833,E,,Public,24 hours daily,,,,,,,5,,eVgo Network,https://www.evgo.com/,GPS,39.81111,-105.05197,2023-09-27,228790,2023-09-27 23:57:13 UTC,,,,2021-10-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Littleton Square,100 W Littleton Blvd,,Littleton,CO,80120,,877-455-3833,E,,Public,24 hours daily,,,,,,,5,,eVgo Network,https://www.evgo.com/,GPS,39.61241,-104.988404,2023-09-27,228799,2023-09-27 23:57:14 UTC,,,,2021-12-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Belmar,440 S Wadsworth Blvd,,Lakewood,CO,80226,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,39.70817,-105.08027,2023-09-27,228816,2023-09-27 23:57:16 UTC,,,,2022-09-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOC EV CHARGE CDOC DENVER PR2,3600 Havana St,,Denver,CO,80239,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7652,-104.863009,2023-09-28,228839,2023-09-28 00:23:21 UTC,,,,2022-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOC EV CHARGE CDOC DENVER PRI,3600 Havana St,,Denver,CO,80239,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.765332,-104.863031,2023-09-28,228840,2023-09-28 00:23:21 UTC,,,,2022-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DOCSONS PARKWAY ST 1,429 North Park Avenue,,Breckenridge,CO,80424,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.490017,-106.048482,2023-09-28,228851,2023-09-28 00:56:19 UTC,,,,2022-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BRIGHTON CO EAGLEVIEW CENTR,1150 Block Prairie Center Pkwy,,Brighton,CO,80601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.969226,-104.770494,2023-09-28,228860,2023-09-28 00:58:23 UTC,,,,2022-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BRIGHTON CO BRIGHTON REC,555 N 11th Ave,,Brighton,CO,80601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.996855,-104.809824,2023-09-28,228861,2023-09-28 00:58:35 UTC,,,,2022-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BRIGHTON CO PLATTE VALLEY,1610 Prairie Center Pkwy,,Brighton,CO,80601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.963342,-104.767413,2023-09-28,228863,2023-09-28 00:59:06 UTC,,,,2022-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COW ON-STREET 1,5862 W Central Ave,,Westminster,CO,80031,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.85972,-105.061165,2023-09-28,228934,2023-09-28 00:57:24 UTC,,,,2022-09-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,VAIL PARKING NORTH STATION,75 S Frontage Rd W,,Vail,CO,81657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.644115,-106.37962,2023-09-28,228955,2023-09-28 00:59:49 UTC,,,,2022-09-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,George's Drive Inn,564 US-84,,Walsenburg,CO,81089,,719-645-4944,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,1,,Non-Networked,,GPS,37.6527894261203,-104.791518236706,2022-10-11,229066,2023-02-14 15:54:11 UTC,P,,,2022-09-19,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESTAURANT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Topgolf 10601 E Easter Ave,10601 E Easter Ave,,Centennial,CO,80112,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,39.588827369,-104.865444846,2023-09-28,229344,2023-09-28 01:24:56 UTC,,,,2022-06-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,AMC Castle Rock 12,3960 Limelight Ave,,Castle Rock,CO,80109,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,4,,,Volta,https://voltacharging.com/,GPS,39.402202528,-104.879777147,2023-09-28,229359,2023-09-28 01:23:49 UTC,,,,2022-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,ACPAA,7565 S Peoria St,,Englewood,CO,80112,,888-758-4389,E,,Public - Credit card at all times,24 hours daily,CREDIT Debit,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-6,39.579933,-104.846051,2022-10-11,229382,2023-02-21 17:46:00 UTC,P,,,2022-06-03,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,$0.15/kWh + $5.00/hour after 9 hrs. (for maximum of $100),,,,,,,,,,false,,,,,,,,LD,false
ELEC,Forks Mercantile and Saloon,17685 US-287,,Livermore,CO,80536,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.7942982,-105.216944,2023-09-27,229397,2023-09-27 23:59:50 UTC,,,,2022-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.20/kWh Energy Fee,,,,,,,,,,,,,,,,,,,false
ELEC,MIREMONTE CADENCE 2,2555 Joseph Allen Dr,,Fort Collins,CO,80525,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.553194,-105.041244,2023-09-28,229420,2023-09-28 00:58:27 UTC,,,,2022-09-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GCEA EV STATION CPE250TEST,16171 CO-92,,Gunnison,CO,81230,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.454933,-107.322105,2023-09-28,229427,2023-09-28 00:59:03 UTC,,,,2022-09-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TOWN OF AVON TOWN HALL 2,100 Mikaela Way,,Avon,CO,81620,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.635808,-106.525486,2023-09-28,229486,2023-09-28 00:58:42 UTC,,,,2022-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,EVTrail HQ,6146 Mountain Brook St,,Colorado Springs,CO,80923,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io/,200-9,38.921223,-104.698552,2022-10-11,229564,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Molly's Spirits,700 Ken Pratt Blvd,,Longmont,CO,80501,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,6,,,AMPUP,https://ampup.io/,200-9,40.15284,-105.104231,2022-10-11,229565,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,QED - Loveland,9575 E 40th Ave,,Denver,CO,80238,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,4,,,AMPUP,https://ampup.io/,200-8,39.77476,-104.87708,2022-11-10,230205,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Circle Graphics,120 9th Ave,,Longmont,CO,80501,,866-816-7584,E,,Public,,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,40.176036,-105.095017,2023-09-28,230845,2023-09-28 01:20:44 UTC,,,,2022-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CBE Holdings LLC,1650 Coal Creek Dr.,,Lafayette,CO,80026,,866-816-7584,E,,Public,,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,39.983971,-105.093601,2023-09-28,231009,2023-09-28 01:21:18 UTC,,,,2022-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Wagon Wheel Conoco,14989 US-385,,Julesburg,CO,80737,,866-816-7584,E,,Public,,,,,,,,2,,EV Connect,http://evconnect.com/,GPS,40.966489,-102.246913,2023-09-28,231049,2023-09-28 01:21:23 UTC,,,,2022-09-30,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Durango Outdoor Exchange,3677 Main Ave,,Durango,CO,81301,,866-816-7584,E,,Public,,,,,,,,2,,EV Connect,http://evconnect.com/,GPS,37.305723,-107.866978,2023-09-28,231051,2023-09-28 01:21:23 UTC,,,,2022-09-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DC CORRIDOR MCFAST CHARGE 2,1245 Interquest Pkwy,,Colorado Springs,CO,80921,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.990423,-104.806011,2023-09-28,231111,2023-09-28 01:00:06 UTC,,,,2022-10-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DC CORRIDOR MCFAST CHARGE 1,1245 Interquest Pkwy,,Colorado Springs,CO,80921,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.990377,-104.806092,2023-09-28,231112,2023-09-28 01:00:06 UTC,,,,2022-10-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Central Main St Parking Garage - Tesla Supercharger,101-149  Richmond Avenue,,Pueblo,CO,81003,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,38.26698,-104.609245,2023-07-01,231694,2023-07-14 19:41:28 UTC,P,,,2022-09-28,,,,,TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,MINIOFLOVELAND MINIOFLOVELAND,4055 Byrd Dr,,Loveland,CO,80538,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.434647,-104.996754,2023-09-28,231718,2023-09-28 00:23:00 UTC,,,,2022-10-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,1050 Walnut,1050 Walnut Street,,Boulder,CO,80302,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.0162822,-105.2813814,2023-09-28,232942,2023-09-28 00:02:55 UTC,,,,2016-03-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,VAIL PARKING EAST STATION,75 S Frontage Rd W,,Vail,CO,81657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.644073,-106.37947,2023-09-28,232953,2023-09-28 00:59:49 UTC,,,,2022-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Grub & Scrub - Tesla Supercharger,28 Cardinal Way,,Parachute,CO,81635,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,39.452595,-108.045887,2023-07-01,233043,2023-07-14 19:41:28 UTC,P,,,2022-10-02,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,1401 Lawrence St.,1401 Lawrence Street,,Denver,CO,80202,,800-663-5633,E,,Public,24 hours daily,,,,,,12,,,Blink Network,http://www.blinkcharging.com/,GPS,39.7471181,-104.9988548,2023-09-27,233106,2023-09-27 23:59:09 UTC,,,,2015-08-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$1.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",,,,,,,,,,,,,,,,,,,false
ELEC,LOWER GARAGE 1 STATION 1,1250 Humboldt St,,Denver,CO,80218,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.736126,-104.96926,2023-09-28,233284,2023-09-28 00:37:11 UTC,,,,2022-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OUR 3 EV CHARGE STATION 2,1400 W 122nd Ave,,Westminster,CO,80234,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.917157,-105.003022,2023-09-28,233307,2023-09-28 00:59:56 UTC,,,,2022-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OUR 3 EV CHARGE STATION 1,1400 W 122nd Ave,,Westminster,CO,80234,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.917223,-105.002915,2023-09-28,233308,2023-09-28 00:59:56 UTC,,,,2022-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OUR 3 EV CHARGE STATION 3,1400 W 122nd Ave,,Westminster,CO,80234,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.917428,-105.003044,2023-09-28,233309,2023-09-28 00:59:56 UTC,,,,2022-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Larkridge Shopping Center,16647 Washington St,,Thornton,CO,80023,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,39.998445,-104.97864,2023-09-27,233318,2023-09-27 23:56:45 UTC,,,,2022-10-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GRAND TIMBER GTL # 1 BLD 1,75 Snowflake Dr,,Breckenridge,CO,80424,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.47598,-106.05329,2023-09-28,233483,2023-09-28 01:00:20 UTC,,,,2022-10-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,17TH ST PLAZA P1 EV STATION,1225 17th St,,Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.750284,-104.995227,2023-09-28,233490,2023-09-28 01:00:24 UTC,,,,2022-10-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RRAG STATION 2,2162 Highway 6 and 50,,Grand Junction,CO,81505,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.11486,-108.65301,2023-09-28,233506,2023-09-28 01:00:28 UTC,,,,2022-10-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RRAG HYUNDAI STATION,2154 US-50,,Grand Junction,CO,81505,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.11486,-108.653008,2023-09-28,233507,2023-09-28 01:00:28 UTC,,,,2022-10-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MAA PROMENADE STATION 3,Westminster Blvd,,Westminster,CO,80020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.892651,-105.072894,2023-09-28,234468,2023-09-28 00:23:09 UTC,,,,2022-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,C LEVEL 1 STATION 1,120 Offerson Rd,,Beaver Creek,CO,81620,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.607917,-106.517623,2023-09-28,234728,2023-09-28 01:00:25 UTC,,,,2022-10-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
